text,label,source,anime
我在没看过任何评价与番剧评论还有不知道热度的情况下看这部番。总体来说，是一部合格的青春友情番，但不算一部合格的音乐番。soyo的声音太夹是真刚开始受不了，爱音的声线感觉就是正常的，soyo的声音尖到受不了，反而到后面突然不夹不适应了。前期剧情确实很迷，无论是c团的解散，还是soyo对c团的执着。前期整部番就对soyo最反感，但到后面在剧情推进后，逐渐就能理解soyo的情感，剧情很好的把soyo圆了回来，对soyo反而喜欢起来了。单从soyo这一个人物的剧情就能看出mygo真的是一部不错的番。如果音乐这个要素能更好点，可能就打9分了。,positive,bangumi,mygo
Hhhhhhhh,neutral,bilibili,工作细胞
BGM应该换鸳鸯戏,neutral,bilibili,颂乐人偶
Tom黛打,positive,bilibili,四月是你的谎言
直言不讳地讲，我认为攻壳在bangumi上分数和排名这么高是被过誉了。首先我承认我的品味并不高，也就是年轻的二次元萌萌人的水准，欣赏不了一些太过深刻的内容。在电影院中观看攻壳时，我的一个直观的感受是好难懂。这是个较为复杂的科幻世界观，除了几个主角外背后还有什么大势力的博弈，但就是这么多的信息他也没有什么循序渐进的揭开的过程，而是一下子全糊在了我脸上。说实话，我是一下子看懵了，在很长一段时间里都还在捋人物和设定。简单来说，看不懂。而且剧中很多比较深刻的哲理啊人与生化人的关系之类的探讨，我确实感觉得出很深刻，但表现出来的方式基本都是靠对话是吧。这不会有些乏味吗？还有一点，剧中有那种不短的片段，没有人物或情节，单纯表现环境。这可能确实在烘托氛围吧，但要我说以年的眼光看这是有点意义不明了。而且故事也就是讲了一部分，结尾断的只能说差强人意。反正我是不太喜欢。,neutral,bangumi,攻壳机动队
极限过载     200G,negative,bilibili,葬送的芙莉莲
AT立场,neutral,bilibili,约会大作战 第四季
回复 John1200 的确，我小说都看到13卷了，昂还是只会个纱幕,negative,bilibili,Re：从零开始的异世界生活 新编集版
tiktok,neutral,bilibili,鬼灭之刃 柱训练篇
不过NINA一直所受的教育是辨别是非，父亲的想法违背了他的教育观念，所以NINA才要反抗,positive,bilibili,少女乐队的呐喊
前面那个奥兹是串台的吧？yuan,neutral,bilibili,约会大作战 第四季
比宇宙更远的地方是南极，比南极更远的地方是青春的理想；四个少女自己选择了被风暴和怒涛守护的冰之大陆，五个少女在最后得到了新的成长。世界很大，世界也一直在变化，不存在一成不变的事务，不存在什么都不发生的一天；那么就走下去吧，即使有点害怕，也一定能在广阔的世界发现那美好的宝藏。于是，结束了一段旅程；于是，一定会再次启程。ep2，夜幕下少女的奔跑，是她们灿烂的青春ep3，自此，天然呆少女，怕生黑长直，活泼开朗金毛，大小姐；不是同一部番，却似是故人来ep7，去往那蕴含了无限可能性的宝箱，两代人的意志在此传承ep9，猝不及防的私货，只能说，“活该”ep10，从敬语到一个假名，是友情鲜活的证明ep12，没有不必送达的信件，没有无需传递的思念ep13，因为，我们已经是“我们”了；因为有着同样想法的人，立刻就会察觉到,positive,bangumi,比宇宙更远的地方
回复 Holacat 懂了，谢谢你,negative,bilibili,mygo
ep13：话说调查兵团和驻屯兵团应该超过23的兵力了吧，两个一起反了只有中央宪兵守得住吗。不过是为了不流血才不会直接反抗的吧。ep45反了他娘的jpg。ep67真的是艾伦爸万恶之源？但是都是别人口述，存疑,positive,bangumi,进击的巨人 第三季
wkwk,neutral,bilibili,比宇宙更远的地方
0i,neutral,bilibili,四月是你的谎言
回复 琳琳000 不接受老k洗白，最开始介绍游戏的时候放出来了，末世风但是npc还是兽耳娘,positive,bilibili,NO GAME NO LIFE 游戏人生
天然life,positive,bilibili,颂乐人偶
i4b,neutral,bilibili,颂乐人偶
8和之前part1的评价一样，很难说到了顶级水准，能打85，86的样子，但是说实话9分实在是相对高了,positive,bangumi,进击的巨人 第三季 Part.2
"90 「亲人的离去不是一场暴雨，而是此生漫长的潮湿」
故事线跳跃而不杂乱，情感细腻而温暖， 牛尾的配乐柔和克制。不带说教感地把作者的价值观和人生观传递出来。平实的摄影机位带来的是满满的生活感体现，成为人与人之间细微的情绪变化绝佳载体。cv新人森风子表现亮眼，完美演绎出了绵密的脚本。ep1日记转沙漠的分镜眼前一亮，心中的沙漠跨过时间连接葬礼和写日记两段场景，一望无际的孤独茫然从诗意的画面流淌进观众心里。情绪层进却不依赖强烈戏剧冲突，体现创伤后的迟滞感，用日常细节搭配超绝的配乐一点点把人拖进角色的内心。压抑深沉的文戏如惊涛骇浪般顿挫，窒息激烈的桥段处理干净利落。
朝在沉重的人际关系世界里创造出自己的小壁橱，荒芜的沙漠中的仙人掌也开出花朵。
在高中生活的最后观看这部作品，我也即将踏入人生的异国沙漠，希望在今后的路上不会孤单，能找到自己的归宿。",positive,bangumi,异国日记
生物学：ADPPi和放能反应合成ADP在转化成光能,neutral,bilibili,四月是你的谎言
她还是忘不了她的saki酱,neutral,bilibili,mygo
感觉剧情不是很连贯，这一点倒是和漫画一样，有点太依靠bgm了，谁让bgm还算好听呢,neutral,bangumi,蜂蜜与四叶草
36期hhhhh,negative,bilibili,少女乐队的呐喊
gh,neutral,bilibili,Fate/Zero 第一季
小手一抖，op没有！（doge）,negative,bilibili,约会大作战 第四季
BH HHB,neutral,bilibili,鬼灭之刃 柱训练篇
summi呢,neutral,bilibili,颂乐人偶
C8080,neutral,bilibili,紫罗兰永恒花园
很精辟。但也不能这么说啦比如其他人是天然就是黑的黑不代表坏啊，像zack偏向被环境影响，以及没有后天的教育照顾。emm还有愉悦,positive,bilibili,Angels of Death
完了怎么像EVa,positive,bilibili,魔女之旅
回复 iiiiiw 限免快两年半了,negative,bilibili,某科学的超电磁炮
哼哼，NASA可是全身骨折硬跑了3公里呢,negative,bilibili,魔女之旅
原来bang的原曲来自这里,positive,bilibili,四月是你的谎言 粤配版
Kizuna AI震惊,neutral,bilibili,Fate/Zero 第一季
fire bird,neutral,bilibili,颂乐人偶
kelakuyin,neutral,bilibili,JOJO的奇妙冒险 石之海
墙上的是致敬oor吗,positive,bilibili,少女乐队的呐喊
回复 KatenDenka 23333,negative,bilibili,咒术回战
强如queen  也是跟着潮流才能这么传奇。,positive,bilibili,少女乐队的呐喊
nonono，小孩会有原始冲动，他们会对美女产生好感,positive,bilibili,间谍过家家 第二季 中配版
还是2d好,positive,bilibili,约会大作战 第四季
旮旯game里不是这样的！,neutral,bilibili,颂乐人偶
剧情910分，音乐910分，但GBC的效果是我目前看过的所有番里面最鹤立鸡群的存在。最初也是因为看到了竖中指谢谢的切片，然后被的质量狠狠惊艳到了才去追的（很久之前被LoveLive Sunshine粗制滥造的3DCG演出吓晕过，吃过的最好的3D细糠也不过是希德尼亚的骑士这种水平的，东映则是直接改变了我对CG动画的认知妈的只要肯砸钱就能做出无敌的动画，穿插2D手绘是为了省经费说是）。但我并不是因为这个10010分的制作才打的10分，打10分是因为我喜欢理名！！！,positive,bangumi,girls band cry
《You go》,neutral,bilibili,少女乐队的呐喊
有codm玩家？,negative,bilibili,魔女之旅
我就是我，lain就是lain,neutral,bilibili,四月是你的谎言
竟然也能到he结局,positive,bilibili,魔女之旅
回复 金珂刺秦王interesting,negative,bilibili,在下坂本，有何贵干？
回复 Wry课 雀食，都prpr过原材料了,positive,bilibili,JOJO的奇妙冒险 星尘远征军
desuwa,neutral,bilibili,mygo
剧本不如mygo，女主nina小仙女一开始的人设非常垃圾，印象最深的就是拿个灯螺旋桨打无辜路人，而我翻遍全网也找不到骂女主的视频，真是可怜我的十八岁的菜月昴了。后面的剧情也是，不够狠，非常普通，都是点到为止，最后再来点花田魔法包饺子。作为被吹到八分的作品，我只能打4分,negative,bangumi,girls band cry
伊利亚prpr,neutral,bilibili,Fate/stay night [Unlimited Blade Works] 第一季
回复 Stewfishkk 哥们儿我看你是想看18禁了,neutral,bilibili,盾之勇者成名录 第四季
竟敢舞使灯？（rikki音）,negative,bilibili,少女乐队的呐喊
BiliBili译制,neutral,bilibili,魔女之旅
按F将头捏爆doge,negative,bilibili,约会大作战 第四季
上一部《kon》,neutral,bilibili,四月是你的谎言
回复 LEONREN 对,negative,bilibili,"世界顶尖的暗杀者,转生为异世界贵族"
"庆祝某科学的超电磁炮T第二集开播！俺今天也在活跃着！

各位看到俺的选手宣誓了吗？虽然只有op前短短几分钟，但也是相当有骨气啊！

开始忽然忘了点词，但是剩下的部分靠骨气补上啊啊啊！毕竟这也是他人的请求，一定会完成！

  至今俺也遇到过很多陷入苦难的人，如果是有困难的人俺是不会拒绝的！可能会有很多不了解的领域！但俺有许多不同的证件！应对各种情况没问题！

你也有什么请求的话，放心直说吧！俺会拼劲所有骨气去完成的！

要问为什么，硬要说的话还是因为俺是有骨气的男人吧！所以你就尽管交给俺吧！

嗯，你说俺是第七位？这跟lv还有第几位没关系啦！俺的骨气能一定能成为你的力量的！即便各种障碍曲折在眼前阻挠，也要以骨气克服一切啊啊！

削板军霸的根性粉丝集中地qq群：779585142",positive,bilibili,某科学的超电磁炮T
回复 Gypsumrubrum 草，你这里我笑傻了,negative,bilibili,mygo
SAIDO CHESTO,neutral,bilibili,比宇宙更远的地方
BGM叫again,neutral,bilibili,四月是你的谎言 粤配版
op主唱藤原聪,neutral,bilibili,间谍过家家 粤配版
3d做的太牛逼了，所有角色都很可爱，剧情觉得比mygo舒服多了，队员之间的羁绊情感非常动人，矛盾的展开也很好，不像mygo那么恶心人，第十集看泪目了，亲情的刻画很感人，少女乐队就应该这样，把人性中最美好最珍贵的东西展现出来，而不是搞什么黑深残，什么跪在地上爬之类的活。缺点是结局太突然了，期待续作,positive,bangumi,girls band cry
sodayo,neutral,bilibili,mygo
证创掉了12分（doge）,negative,bilibili,魔女之旅
先输入坐标然后跟着gps走就行了，gps会显示你的坐标，方位还有里目标坐标的距离,positive,bilibili,比宇宙更远的地方
"很多人问nina为啥不在tomo骂她弹得烂的时候爆了
性格上就是不可能的，nina喜欢听真话，要说tomo明显在恭维她的时候爆了还有可能（nina甚至嘴了一句：为什么说谎？），真的是很摇滚的内核",negative,bilibili,少女乐队的呐喊
回复 Bullepop 有没有可能从第一季开始，那几个策划就是3d的样子,positive,bilibili,因为太怕痛就全点防御力了 第二季
那为什么会有女装呢，还是说明意识觉得物质Cat2Hoop,neutral,bilibili,关于我转生变成史莱姆这档事 转生史莱姆日记
回复 iglooooo 桐人：我们都是受过专业训练的，一般不会笑除非忍不住！！,negative,bilibili,刀剑神域 爱丽丝篇 异界战争
